real,previsto
-0.0828,-0.09428551146727848
-0.0825,-0.09022681970963324
-0.0822,-0.086168127951988
-0.0818,-0.08210943619434274
-0.0811,-0.0780507444366975
-0.08,-0.07399205267905226
-0.0777,-0.06993336092140702
-0.0728,-0.06587466916376178
-0.0653,-0.06181597740611653
-0.0557,-0.05775728564847129
-0.047,-0.05369859389082605
-0.0409,-0.049639902133180806
-0.0352,-0.04558121037553556
-0.0776,-0.09193634948443855
-0.0878,-0.0878776577267933
-0.085,-0.08381896596914806
-0.0832,-0.07976027421150281
-0.0814,-0.07570158245385757
-0.079,-0.07164289069621232
-0.076,-0.06758419893856708
-0.0711,-0.06352550718092184
-0.0609,-0.059466815423276594
-0.0466,-0.05540812366563135
-0.033,-0.05134943190798611
-0.0259,-0.04729074015034087
-0.021,-0.04323204839269562
-0.075,-0.09242303746137008
-0.0873,-0.08836434570372484
-0.0846,-0.08430565394607958
-0.0826,-0.08024696218843434
-0.0807,-0.0761882704307891
-0.0786,-0.07212957867314386
-0.0758,-0.06807088691549862
-0.0706,-0.06401219515785338
-0.0603,-0.05995350340020813
-0.0467,-0.05589481164256289
-0.0341,-0.051836119884917646
-0.0273,-0.047777428127272405
-0.0228,-0.043718736369627156
-0.0756,-0.09290972543830162
-0.0857,-0.08885103368065636
-0.0842,-0.08479234192301112
-0.0822,-0.08073365016536588
-0.0803,-0.07667495840772064
-0.0783,-0.0726162666500754
-0.0756,-0.06855757489243015
-0.0705,-0.06449888313478491
-0.0601,-0.060440191377139664
-0.0463,-0.05638149961949442
-0.0353,-0.052322807861849174
-0.0283,-0.04826411610420393
-0.0235,-0.04420542434655869
-0.1335,-0.1389481838148095
-0.13,-0.13488949205716425
-0.1335,-0.130830800299519
-0.1344,-0.12677210854187376
-0.1331,-0.12271341678422851
-0.1303,-0.11865472502658327
-0.1259,-0.11459603326893802
-0.1194,-0.11053734151129278
-0.1091,-0.10647864975364754
-0.0956,-0.10241995799600229
-0.0835,-0.09836126623835706
-0.0739,-0.0943025744807118
-0.0654,-0.09024388272306656
-0.1389,-0.13943487179174102
-0.1364,-0.1353761800340958
-0.1335,-0.13131748827645054
-0.1345,-0.12725879651880528
-0.1331,-0.12320010476116004
-0.1302,-0.1191414130035148
-0.1259,-0.11508272124586956
-0.1196,-0.11102402948822432
-0.1094,-0.10696533773057906
-0.0971,-0.10290664597293384
-0.0863,-0.09884795421528858
-0.0758,-0.09478926245764335
-0.0674,-0.0907305706999981
-0.1409,-0.13992155976867254
-0.1389,-0.13586286801102732
-0.1333,-0.13180417625338206
-0.1346,-0.1277454844957368
-0.133,-0.12368679273809158
-0.1303,-0.11962810098044632
-0.1261,-0.1155694092228011
-0.1198,-0.11151071746515584
-0.11,-0.10745202570751061
-0.0986,-0.10339333394986536
-0.0883,-0.09933464219222012
-0.0776,-0.09527595043457487
-0.0692,-0.09121725867692963
-0.004,-0.013515000670757185
-0.0135,-0.009456308913111944
-0.0157,-0.005397617155466702
-0.0107,-0.001338925397821454
-0.0063,0.0027197663598237873
-0.0021,0.006778458117469036
0.0023,0.010837149875114277
0.0077,0.014895841632759518
0.015,0.01895453339040476
0.0211,0.02301322514805
0.0291,0.027071916905695242
0.0372,0.031130608663340484
0.0189,0.035189300420985725
0.0042,-0.01400168864768872
-0.0149,-0.005884305132398238
-0.0104,-0.0018256133747529893
