perfil,x_c,camber_pct,thickness_pct,yu,yl
ag14,0.25,1.9060193528974911,5.256580632715759,0.04534309669255371,-0.0072227096346038815
ag14,0.5,2.0391149631005336,3.6019915456352694,0.03840110735918168,0.0023811919028289877
ag14,0.75,1.3420019644417163,1.6554449507720472,0.021697244398277398,0.005142794890556927
ag14,0.9,0.6258461039616504,0.6445824542200004,0.009481373310716506,0.003035548768516502
ag14,0.95,0.32271777933259116,0.32697039235398145,0.004862029755095819,0.0015923258315560039
ag14,0.98,0.12936711828802938,0.13321143062740456,0.001959728336017317,0.0006276140297432713
ag16,0.02,0.31871957245829885,2.9681624326953204,0.01802800788805959,-0.011653616438893613
ag16,0.05,0.5871595757767992,4.580998601814384,0.028776588766839913,-0.017033397251303928
ag16,0.1,0.941942069907362,6.059031366447149,0.039714577531309365,-0.020875736133162126
ag16,0.25,1.5785087986180113,7.075583603319396,0.051163006002777095,-0.01959283003041687
ag16,0.5,1.8845921738195586,5.149410382510996,0.044592973650750566,-0.006901130174359391
ag16,0.75,1.3410741915001143,2.3076175673960853,0.02494882975198157,0.0018726540780207171
ag16,0.9,0.6300101347950713,0.8352835959529424,0.010476519327715424,0.0021236833681860007
ag16,0.95,0.3242490028268187,0.3903437434177326,0.00519420874535685,0.0012907713111795236
ag16,0.98,0.13009247062033602,0.145725939288185,0.0020295544026442854,0.0005722950097624353
ag17,0.02,0.37149646030365446,2.844615160913031,0.0179380404076017,-0.010508111201528612
ag17,0.05,0.6808997418045568,4.324920629784819,0.028433600566969662,-0.014815605730878525
ag17,0.1,1.07883668956586,5.626671003518549,0.03892172191325135,-0.017344988121934145
ag17,0.25,1.7414459173191832,6.433126250766907,0.049580090427026366,-0.0147511720806427
ag17,0.5,2.019961291194947,4.63256811761397,0.04336245350001932,-0.0029632276761203803
ag17,0.75,1.3953862817597305,2.0874951995318667,0.02439133881525664,0.003516386819937972
ag17,0.9,0.644546317471585,0.7696299739754893,0.010293613044593296,0.0025973133048384036
ag17,0.95,0.3299795940208907,0.36933116102825503,0.005146451745350182,0.0014531401350676317
ag17,0.98,0.13185069991128257,0.14215738930844982,0.002029293945655075,0.0006077200525705768
ag18,0.02,0.422243776810604,2.72488923562621,0.01784688394623709,-0.00940200841002501
ag18,0.05,0.7726232684982799,4.072846890059717,0.028090467135281384,-0.012638001765315786
ag18,0.1,1.2145054617803746,5.197018737122806,0.03813014830341778,-0.013840039067810287
ag18,0.25,1.9042519389646917,5.790870922171327,0.04799687400050355,-0.009911835221209716
ag18,0.5,2.1555832911684916,4.11517359889579,0.04213170090616387,0.0009799649172059623
ag18,0.75,1.4498701589792762,1.8670204297446729,0.023833803738516127,0.0051635994410693985
ag18,0.9,0.6592277898185318,0.7039690852483173,0.010112123324426904,0.0030724324719437327
ag18,0.95,0.335765484418831,0.3484712534614537,0.005100011111495578,0.0016152985768810412
ag18,0.98,0.13361431829598944,0.13872111700640863,0.0020297487679919375,0.0006425375979278512
ag19,0.02,0.45719445529311625,2.641754305545777,0.017780716080660047,-0.008636826974797722
ag19,0.05,0.8350208212099259,3.899696254409542,0.02784868948414697,-0.01114827305994845
